GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
47848553,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,072,072,07,2,8.3,3,1,3,7.53880266075388,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,1,Iraq,IZ,IZ,33.0,44.0,0,4,"Delhi, Delhi, India",IN,IN07,28.6667,77.2167,-2094230,20130203,unspecified
47848551,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,071,071,07,2,7.4,2,1,2,5.73476702508961,1,United States,US,US,38.0,-97.0,0,1,Iraq,IZ,IZ,33.0,44.0,0,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801547,20130203,unspecified
47848541,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,043,043,04,1,2.8,2,1,2,8.75370919881306,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,1,Iraq,IZ,IZ,33.0,44.0,0,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20130203,unspecified
47848556,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,111,111,11,3,-2.0,2,1,2,2.38095238095238,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531723,1,Iraq,IZ,IZ,33.0,44.0,0,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531723,20130203,unspecified
47848560,20030727,200307,2003,2003.5671,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,173,173,17,4,-5.0,1,1,1,5.02136752136752,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,1,United States,US,US,38.0,-97.0,0,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
47848557,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,111,111,11,3,-2.0,17,2,17,3.75106564364876,1,United States,US,US,38.0,-97.0,0,1,United States,US,US,38.0,-97.0,0,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
47848537,20030727,200307,2003,2003.5671,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,036,036,03,1,4.0,1,1,1,5.16934046345811,1,United States,US,US,38.0,-97.0,0,1,United States,US,US,38.0,-97.0,0,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
47848546,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,071,071,07,2,7.4,1,1,1,5.60625814863103,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801546,1,United States,US,US,38.0,-97.0,0,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
47848565,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,173,173,17,4,-5.0,2,1,2,4.77611940298508,1,United States,US,US,38.0,-97.0,0,1,United States,US,US,38.0,-97.0,0,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
47848589,20030727,200307,2003,2003.5671,USA,AMERICAN,USA,,,,,,,,IRQELI,SADDAM HUSSEIN,IRQ,,,,,ELI,,,1,173,173,17,4,-5.0,6,2,6,4.96268656716418,1,United States,US,US,38.0,-97.0,0,1,United States,US,US,38.0,-97.0,0,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
47848908,20030727,200307,2003,2003.5671,USAGOV,UNITED STATES,USA,,,,,GOV,,,IRQ,IRAQ,IRQ,,,,,,,,0,046,046,04,1,7.0,4,3,4,5.15933232673999,1,United States,US,US,38.0,-97.0,0,1,United States,US,US,38.0,-97.0,0,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
47848582,20030727,200307,2003,2003.5671,USA,THE US,USA,,,,,,,,IRQ,MOSUL,IRQ,,,,,,,,1,192,192,19,4,-9.5,6,1,6,2.78184480234261,1,United States,US,US,38.0,-97.0,0,1,United States,US,US,38.0,-97.0,0,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
47848570,20030727,200307,2003,2003.5671,USA,AMERICAN,USA,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,1,190,190,19,4,-10.0,1,1,1,2.5,0,"Karbala, Zanjan, Iran",IR,IR36,36.4177,48.0128,-3079640,1,United States,US,US,38.0,-97.0,0,4,"Karbala, Zanjan, Iran",IR,IR36,36.4177,48.0128,-3079640,20130203,unspecified
47848559,20030727,200307,2003,2003.5671,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,173,173,17,4,-5.0,2,1,2,5.16934046345811,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
47848572,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,1,190,190,19,4,-10.0,1,1,1,5.27728085867621,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
47848573,20030727,200307,2003,2003.5671,USA,AMERICAN,USA,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,1,190,190,19,4,-10.0,1,1,1,2.5,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,0,"Karbala, Zanjan, Iran",IR,IR36,36.4177,48.0128,-3079640,4,"Karbala, Zanjan, Iran",IR,IR36,36.4177,48.0128,-3079640,20130203,unspecified
47849029,20030727,200307,2003,2003.5671,USAMIL,UNITED STATES,USA,,,,,MIL,,,IRQMIL,IRAQ,IRQ,,,,,MIL,,,0,040,040,04,1,1.0,2,1,2,5.0,1,United States,US,US,38.0,-97.0,0,4,"Tigris River, Al Basrah, Iraq",IZ,IZ02,31.0,47.4167,-3104827,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
47848563,20030727,200307,2003,2003.5671,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,173,173,17,4,-5.0,1,1,1,5.16934046345811,1,United States,US,US,38.0,-97.0,0,4,"Tigris River, Al Basrah, Iraq",IZ,IZ02,31.0,47.4167,-3104827,4,"Tigris River, Al Basrah, Iraq",IZ,IZ02,31.0,47.4167,-3104827,20130203,unspecified
47848569,20030727,200307,2003,2003.5671,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,1,180,180,18,4,-9.0,6,1,6,4.35049019607843,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,25.2522,55.28,-782831,4,"Umm Qasr, Al Basrah, Iraq",IZ,IZ02,30.0362,47.9195,-3112227,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,25.2522,55.28,-782831,20130203,unspecified
47848579,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,190,190,19,4,-10.0,4,2,4,5.19632556226264,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
47848530,20030727,200307,2003,2003.5671,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,011,011,01,1,-0.1,5,1,5,5.3484602917342,1,United States,US,US,38.0,-97.0,0,4,"Zaidan, Baghdad, Iraq",IZ,IZ07,33.1221,44.4637,-3112593,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
47848581,20030727,200307,2003,2003.5671,USA,THE US,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,192,192,19,4,-9.5,1,1,1,2.78184480234261,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
47848907,20030727,200307,2003,2003.5671,USAGOV,UNITED STATES,USA,,,,,GOV,,,IRQ,IRAQ,IRQ,,,,,,,,0,046,046,04,1,7.0,19,3,19,5.17016772956725,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
47848593,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQGOV,IRAQ,IRQ,,,,,GOV,,,0,190,190,19,4,-10.0,1,1,1,5.27728085867621,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
47848580,20030727,200307,2003,2003.5671,USA,THE US,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,192,192,19,4,-9.5,2,1,2,2.78184480234261,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
47848536,20030727,200307,2003,2003.5671,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,036,036,03,1,4.0,16,3,16,5.17282487614225,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
47848574,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,1,190,190,19,4,-10.0,2,1,2,5.27728085867621,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
47848543,20030727,200307,2003,2003.5671,USA,THE US,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,051,051,05,1,3.4,3,1,3,3.2258064516129,4,"Saddam City, Baghdad, Iraq",IZ,IZ07,33.3977,44.4616,83178,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
47848583,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQCOP,IRAQ,IRQ,,,,,COP,,,1,190,190,19,4,-10.0,10,3,10,3.61878044555606,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
47848592,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQGOV,IRAQ,IRQ,,,,,GOV,,,0,190,190,19,4,-10.0,2,2,2,5.09535399241282,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
47848558,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,173,173,17,4,-5.0,4,3,4,5.12233909121734,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
47848561,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,173,173,17,4,-5.0,3,1,3,5.27728085867621,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
47848562,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,173,173,17,4,-5.0,3,1,3,5.16934046345811,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
47848578,20030727,200307,2003,2003.5671,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,190,190,19,4,-10.0,12,3,12,5.57592944614798,1,United States,US,US,38.0,-97.0,0,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
47848528,20030727,200307,2003,2003.5671,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,010,010,01,1,0.0,4,1,4,3.76647834274953,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531723,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
47848571,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,BAGHDAD,IRQ,,,,,,,,1,190,190,19,4,-10.0,2,2,2,5.22331066106716,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,33.3386,44.3939,-3103581,20130203,unspecified
47848529,20030727,200307,2003,2003.5671,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,010,010,01,1,0.0,6,1,6,4.60251046025105,1,United States,US,US,38.0,-97.0,0,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
47848527,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,010,010,01,1,0.0,1,1,1,4.60251046025105,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
47849030,20030727,200307,2003,2003.5671,USAMIL,UNITED STATES,USA,,,,,MIL,,,IRQMIL,IRAQ,IRQ,,,,,MIL,,,0,040,040,04,1,1.0,2,1,2,4.77611940298508,1,United States,US,US,38.0,-97.0,0,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
47848913,20030727,200307,2003,2003.5671,USAGOV,THE US,USA,,,,,GOV,,,IRQGOV,IRAQ,IRQ,,,,,GOV,,,0,100,100,10,3,-5.0,2,1,2,4.47058823529412,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
47848910,20030727,200307,2003,2003.5671,USAGOV,THE US,USA,,,,,GOV,,,IRQGOV,IRAQ,IRQ,,,,,GOV,,,1,050,050,05,1,3.5,1,1,1,3.52112676056338,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
47848532,20030727,200307,2003,2003.5671,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,014,014,01,1,0.0,6,1,6,4.60251046025105,1,United States,US,US,38.0,-97.0,0,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
47848549,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,071,071,07,2,7.4,3,1,3,5.60625814863103,1,United States,US,US,38.0,-97.0,0,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
47848586,20030727,200307,2003,2003.5671,USA,AMERICAN,USA,,,,,,,,IRQELI,SADDAM HUSSEIN,IRQ,,,,,ELI,,,1,173,173,17,4,-5.0,1,1,1,4.77611940298508,1,United States,US,US,38.0,-97.0,0,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
47849023,20030727,200307,2003,2003.5671,USAMIL,THE US,USA,,,,,MIL,,,IRQ,IRAQ,IRQ,,,,,,,,1,010,010,01,1,0.0,3,1,3,3.52112676056338,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
47848909,20030727,200307,2003,2003.5671,USAGOV,BUSH ADMINISTRATION,USA,,,,,GOV,,,IRQ,IRAQ,IRQ,,,,,,,,1,084,084,08,2,7.0,5,1,5,5.44412607449857,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
47848526,20030727,200307,2003,2003.5671,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,010,010,01,1,0.0,2,1,2,4.60251046025105,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
47849028,20030727,200307,2003,2003.5671,USAMIL,THE US,USA,,,,,MIL,,,IRQMIL,IRAQ,IRQ,,,,,MIL,,,1,010,010,01,1,0.0,2,1,2,3.52112676056338,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
47848564,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,173,173,17,4,-5.0,2,1,2,4.77611940298508,1,United States,US,US,38.0,-97.0,0,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
47848531,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,014,014,01,1,0.0,3,1,3,4.60251046025105,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
47849025,20030727,200307,2003,2003.5671,USAMIL,A US,USA,,,,,MIL,,,IRQ,IRAQI,IRQ,,,,,,,,1,190,190,19,4,-10.0,9,1,9,3.52112676056338,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
47848544,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,071,071,07,2,7.4,3,2,3,5.33802285733025,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
47848547,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQI,IRQ,,,,,,,,0,071,071,07,2,7.4,10,2,10,5.29662059127355,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,20130203,unspecified
47848550,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,071,071,07,2,7.4,2,1,2,5.60625814863103,1,United States,US,US,38.0,-97.0,0,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801547,20130203,unspecified
47848548,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,071,071,07,2,7.4,4,2,4,5.29662059127355,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,4,"Beirut, Beyrouth, Lebanon",LE,LE04,33.8719,35.5097,-801547,20130203,unspecified
47848533,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,030,030,03,1,4.0,2,1,2,3.52112676056338,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Saddam, Dhi Qar, Iraq",IZ,IZ09,31.0914,46.0872,-3110182,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20130203,unspecified
47848554,20030727,200307,2003,2003.5671,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,073,073,07,2,7.4,3,1,3,6.44329896907216,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531723,0,"Hasan Nasrallah, DiyaláZ, Iraq",IZ,IZ10,33.8403,45.069,10292918,0,"Hasan Nasrallah, DiyaláZ, Iraq",IZ,IZ10,33.8403,45.069,,20130203,unspecified
47848535,20030727,200307,2003,2003.5671,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,036,036,03,1,4.0,1,1,1,6.44329896907216,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531723,0,"Hasan Nasrallah, DiyaláZ, Iraq",IZ,IZ10,33.8403,45.069,10292918,0,"Hasan Nasrallah, DiyaláZ, Iraq",IZ,IZ10,33.8403,45.069,,20130203,unspecified
47848566,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,174,174,17,4,-5.0,1,1,1,6.44329896907216,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531723,0,"Hasan Nasrallah, DiyaláZ, Iraq",IZ,IZ10,33.8403,45.069,10292918,0,"Hasan Nasrallah, DiyaláZ, Iraq",IZ,IZ10,33.8403,45.069,,20130203,unspecified
47848555,20030727,200307,2003,2003.5671,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,090,090,09,2,-2.0,3,1,3,6.44329896907216,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531723,0,"Hasan Nasrallah, DiyaláZ, Iraq",IZ,IZ10,33.8403,45.069,10292918,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531723,20130203,unspecified
47848567,20030727,200307,2003,2003.5671,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,174,174,17,4,-5.0,1,1,1,6.44329896907216,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531723,0,"Hasan Nasrallah, DiyaláZ, Iraq",IZ,IZ10,33.8403,45.069,10292918,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531723,20130203,unspecified
47848534,20030727,200307,2003,2003.5671,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,036,036,03,1,4.0,1,1,1,6.44329896907216,0,"Hasan Nasrallah, DiyaláZ, Iraq",IZ,IZ10,33.8403,45.069,10292918,0,"Hasan Nasrallah, DiyaláZ, Iraq",IZ,IZ10,33.8403,45.069,10292918,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531723,20130203,unspecified
47849031,20030727,200307,2003,2003.5671,USAMIL,UNITED STATES,USA,,,,,MIL,,,IRQMIL,IRAQ,IRQ,,,,,MIL,,,0,040,040,04,1,1.0,5,3,5,5.18292203312723,1,United States,US,US,38.0,-97.0,0,0,"Tikrit, Sala? ad Din, Iraq",IZ,IZ18,34.6158,43.6786,-3111895,1,United States,US,US,38.0,-97.0,0,20130203,unspecified
